Headline,Headline ID
"Wildest Apple Watch rumor yet: 100,000 apps at launch",1048
Man who SLAPS people if they sneeze in public being hunted by police,1049
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1050
Kim Had Ankle Surgery:  Source,1051
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1052
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1053
Pope Francis tells boy whose dog had died that heaven is open to all,1054
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1055
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',1056
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1057
"Spider burrowed into appendix scar, crawled through WA man's body",1058
Bali spider burrows under Aussie’s chest,1059
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",1060
MCDONALD’S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15,1061
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1062
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1063
Watch: US Marine saved by helmet after being shot by Taliban sniper,1064
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",1065
Apple-HBO Deal Seen Launching Web-only Apple TV Streaming Service For $15 Per Month,1066
IS Fighters Seize Weapons Cache Meant for Kurds,1067
"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",1068
"Report: new 12-inch MacBook Air slims down, has single USB port",1069
"Apple's New MacBook Will Be A Thinner, Cleaner, Faster 12-Inch MacBook Air",1070
"12in Retina MacBook Air release date rumours: All-new 12in MacBook Air design for 2015, launching at WWDC?",1071
Paul Revere's 1795 time capsule unearthed,1072
Apple's 12-Inch Retina MacBook Air Shown in Artist's Renditions,1073
Update: Did Boston.com Make Up This Story About The Web Sheriff Ben Edelman Sending Racist Emails?,1074
Apple 'working on 12-inch MacBook Air',1075
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1076
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,1077
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",1078
Apple’s next MacBook could be a 12-inch MacBook Air,1079
"ISIS Might Be Harvesting Organs To Finance Operations, Iraqi Envoy Tells UN",1080
LG will be sole supplier of Apple Watch display,1081
Islamic State reaps profits from organ trafficking,1082
LG to make millions of flexible Plastic OLED displays for the Apple Watch,1083
UN urged to investigate ISIS's bloody trade in human organs after Iraqi ambassador reveals doctors are being executed for not harvesting body parts,1084
"ISIS might be harvesting organs, Iraq tells UN",1085
Joan Rivers’ doctor snapped a selfie before biopsy surgery,1086
Iraq’s ambassador urges UN to investigate claims Isis is harvesting organs: ‘We have bodies - it is clear they are missing certain parts',1087
"Islamic State is funding its terror operations by brutally harvesting organs, UN is warned",1088
"​ISIS might be harvesting organs, Iraqi diplomat says",1089
Iraqi Official Accuses ISIS Of Harvesting Organs To Finance Operations,1090
United Nations asked to investigate claims of organ harvesting by ISIS,1091
ISIS ‘organ harvesting’ must be probed by Security Council – Iraqi envoy,1092
"Tail of survival: Buried cat, believed dead, claws back to life",1093
ISIS Harvesting Victims’ Organs to Finance Terror,1094
ISIS is suspected of selling human organs for money in Iraq,1095
"Stephen Sotloff beheading shown in video, ISIS claims",1096
"ISIS might be harvesting organs, Iraqi ambassador tells UN, amid reports of more hostages being burned alive",1097
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",1098
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",1099
Rumor Fatigue Sets In at False Alarms of Castro’s Death,1100
Rumors about Fidel Castro’s death again circulate on the Internet,1101
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",1102
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",1103
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,1104
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,1105
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,1106
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",1107
Rumors Of Fidel Castro's Death Circulate After Prolonged Absence From Public Life,1108
"ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans",1109
ISIS launch SCORPION BOMBS to spread panic in Iraq,1110
IS using scorpion bombs to terrify Iraqi civilians,1111
Small red book among finds in 113-year-old Boston time capsule,1112
Islamic State fighters detonate 'SCORPION bombs' in terror siege,1113
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1114
"ISIS Unleash ""Scorpion"" Bombs In Iraq",1115
"Hackers tell Sony wise to cancel film, don't make more trouble -CNN",1116
Arab woman pilot who is poster girl for Gulf states' blitz on ISIS is 'disowned by her family' for bombing 'Sunni heroes of Iraq and the Levant',1117
Torpoint: Five-Year-Old Billed For Missing Friend’s Birthday Party In England,1118
Top cop investigating Charlie Hebdo attacks kills himself hours after French massacre,1119
Jihadist Brit teen killed in US air strikes,1120
Hong Kong riot cops forced to withdraw after democracy protesters copy 'Don't shoot' gesture used by US demonstrators after a police officer shot an unarmed black teenager,1121
"New Twist: Charlie Hebdo Police Investigator Turns Up Dead, ‘Suicided’",1122
Charlie Hebdo top cop Helric Fredou kills himself hours after magazine massacre,1123
Raven Symone Files Molestation Charges Against Bill Cosby,1124
Charlie Hebdo investigator took own life hours after attack: report,1125
Joan Rivers’ doctor took a selfie while she was out cold before doing ‘an unauthorised biopsy’,1126
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,1127
"Luckiest Pizza Delivery Guy Ever Gets $2,000 Tip",1128
"Pizza delivery man gets $2,000 tip",1129
"Pizza delivery man gets tipped more than $2,000 for a single delivery",1130
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1131
Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),1132
"Pizza delivery driver surprised with $2,000 tip",1133
Charles Manson Wedding Off: Fiancee’s Morbid Plan To Exploit His Corpse Emerges,1134
Fox News Floats BS Story About Fleeing Marines Giving Rebels Their Guns,1135
Charles Manson wedding off as bride 'wanted to display his dead body in glass coffin',1136
REPORT: MARINES ORDERED BY STATE DEPT TO SURRENDER WEAPONS IN US EMBASSY EVAC IN YEMEN,1137
"Oil spikes on U.S. inventory data, Saudi explosion rumor",1138
"Official: Houthis take U.S. vehicles, weapons in Yemen",1139
Scorpion stings woman on OSU plane,1140
"Pete Hegseth: Marines Exit Yemen Forced to Surrender Dignity, Weapons",1141
Explosive New Details Of Joan Rivers’ Medical Crisis: Doctor Snapped Selfie With Legendary Comic & Performed Unauthorized Biopsy While She Was Under Anesthesia!,1142
Missing Fort Carson item not a nuclear weapon - despite Internet rumors,1143
Unconfirmed Reports Say UK Hostage Held By ISIS Found Innocent,1144
ISIS Militant “Jihadi John” Identified As Young West Londoner,1145
This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,1146
Apple Watch Gold Edition rumored to be priced at $1200: Will you buy?,1147
Dog abandoned at Scottish rail station with suitcase full of belongings  Read more: http://www.ctvnews.ca/world/dog-abandoned-at-scottish-rail-station-with-suitcase-full-of-belongings-1.2175026#ixzz3O9Shc1IO,1148
Dog abandoned at Ayr station with belongings in suitcase,1149
Resetting iOS 8 Preferences May Wipe iCloud Files,1150
Dog found abandoned at Scottish train station with suitcase of belongings,1151
Dog found abandoned outside railway station with suitcase of his belongings,1152
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,1153
"Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food",1154
Dog abandoned at Scotland train station with suitcase,1155
Dog Found Abandoned With Suitcase Filled With His Belongings,1156
KIM JONG-UN NECKS SNAKE WINE FOR VIRILITY,1157
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1158
"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",1159
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,1160
Kim Jong-un necks litres of rare SNAKE wine because he's too fat to please his wife,1161
Kim Jong-un drinks rare snake wine to boost love life!,1162
'Snake wine' to the rescue of Kim Jong-un's love life,1163
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,1164
CNN Posts Alleged Audio of Michael Brown Shooting,1165
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,1166
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,1167
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,1168
Fat dictator Kim Jong-un dying from cheese addiction,1169
Cheese addiction breaks Kim Jong-un's ankles,1170
"Switzerland’s Assassination, Kim Jong Un Might Die From Cheese Overdose",1171
North Korean dictator Kim Jong-un may be seriously ill from eating too much Emmental cheese: report,1172
Kim Jong IS Un-well – and it could be GOUT! North Korea confirms its young dictator is 'suffering discomfort' after addiction to Swiss cheese revealed,1173
Is Kim Jong ill? North Korean dictator in poor health as his weight has ballooned thanks to an obsession with cheese,1174
Purported Lisa Bonet Twitter Account Suspended After Cryptic Cosby Tweet,1175
Kim Jong-Un may be dying because he's addicted to Swiss Cheese,1176
Kim Jong-un's discomfort 'down to cheese addiction',1177
Missing Kim Jong-un suffering with 'condition' after CHEESE binge,1178
"3 Reasons Kim Jong-un Could Be Missing, Including A So-Called Downfall By Cheese",1179
Kim Jong-un loves CHEESE so much he's ballooned in size and walks with limp,1180
Crabzilla artist Quinton Winter reveals all after image of crab off Whitstable appeared at Horsebridge Centre,1181
‘Crabzilla’ a 50-foot colossal conundrum,1182
Mystery of 50ft giant crab caught on camera yards from British harbour,1183
The Whole Internet Is Waiting For This Pic Of A Monster 50-Foot Crab To Be Declared A Hoax,1184
Crabzilla! Satellite Picture Reveals Giant Crustacean Lurking Off The Coast Of Whitstable,1185
Stolen Member,1186
‘Crabzilla’ spotted off the coast of Britain,1187
"Apple Watch Edition Will Save On Gold With Patented Alloy, Could Start At $2,999",1188
Is 'Crabzilla' real or not? Leading marine biologist rules picture of giant crab lurking in shallow waters must be a HOAX,1189
REPORT: The Apple Watch will be available outside the US when it launches next month,1190
'Crabzilla' or 'Crapzilla' -- You Decide,1191
Is this Crabzilla? Giant Monster Crab Caught on Camera,1192
50 foot crab : Is this a Crabzilla spotted in the UK?,1193
Lenovo tipped to make a bid for BlackBerry this week,1194
Is this Crabzilla? 'Giant crab' measuring 50ft spotted off British coast,1195
Apple Watch Edition contains new “Apple gold”,1196
Five reasons 'Crabzilla' is definitely not real,1197
"Crabzilla: Photo Appears To Show Giant, 50-Foot Crab Lurking In British Waters",1198
Crabzilla! Photo appears to show giant CRAB measuring at least 50ft across lurking in the waters off Whitstable,1199
